system:index,LAI,SoilMoisture,VH,VV,date,.geo
S1B_IW_GRDH_1SDV_20200428T221158_20200428T221223_021350_02886E_7804,1.4158053393373324,0.17231961619078495,-19.648352070949826,-10.756953671624522,2020-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200428T221223_20200428T221248_021350_02886E_DAC2,1.4158053393373324,0.17231961619078495,-23.475484021097508,-14.222777401552491,2020-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200428T221248_20200428T221316_021350_02886E_D4CC,1.4158053393373324,0.17231961619078495,-19.69409134555939,-11.349619184666148,2020-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200505T220342_20200505T220407_021452_028BB8_899B,1.3162230661400303,0.16524382895030257,-23.281237632254154,-14.550327068897628,2020-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200505T220407_20200505T220432_021452_028BB8_0781,1.3162230661400303,0.16524382895030257,-29.20836274255787,-22.687999831741738,2020-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200505T220432_20200505T220457_021452_028BB8_E810,1.3162230661400303,0.16524382895030257,-23.338320728943877,-15.182266336791962,2020-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200505T220457_20200505T220522_021452_028BB8_1BA8,1.3162230661400303,0.16524382895030257,-18.99942095043238,-10.393215924403236,2020-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200505T220522_20200505T220546_021452_028BB8_9334,1.3162230661400303,0.16524382895030257,-20.1690383129215,-11.653546427619958,2020-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200517T220343_20200517T220408_021627_0290F2_C8DF,1.1873451296962665,0.1840549569766024,-22.90610268432764,-14.985205884049956,2020-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200517T220408_20200517T220433_021627_0290F2_0B50,1.1873451296962665,0.1840549569766024,-28.916128214621917,-19.8474462166312,2020-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200517T220433_20200517T220458_021627_0290F2_4E0E,1.1873451296962665,0.1840549569766024,-22.267842311998916,-11.918333958520169,2020-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200517T220458_20200517T220523_021627_0290F2_F109,1.1873451296962665,0.1840549569766024,-17.935789240988665,-8.922722235655018,2020-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200517T220523_20200517T220546_021627_0290F2_57DF,1.1873451296962665,0.1840549569766024,-18.96091004602689,-10.070971008201958,2020-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200529T220344_20200529T220409_021802_029624_754D,1.0230565381182088,0.17714776002586552,-22.36154408502007,-13.728574711168411,2020-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200529T220409_20200529T220434_021802_029624_B1CD,1.0230565381182088,0.17714776002586552,-28.87633805279019,-20.080195220025626,2020-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200529T220434_20200529T220459_021802_029624_42CE,1.0230565381182088,0.17714776002586552,-22.953958937409187,-13.946971110485173,2020-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200529T220459_20200529T220524_021802_029624_11D4,1.0230565381182088,0.17714776002586552,-18.436665602008325,-10.351013392885276,2020-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200529T220524_20200529T220547_021802_029624_0E4C,1.0230565381182088,0.17714776002586552,-19.467020159444317,-10.900144049136518,2020-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200610T220344_20200610T220409_021977_029B63_CA5B,0.7099318902877072,0.16327668206069326,-21.474992049063573,-13.491007986243993,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200610T220409_20200610T220434_021977_029B63_FA83,0.7099318902877072,0.16327668206069326,-28.97586544545617,-23.36024514618792,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200610T220434_20200610T220459_021977_029B63_4686,0.7099318902877072,0.16327668206069326,-22.632587277957203,-14.967970224866463,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200610T220459_20200610T220524_021977_029B63_225D,0.7099318902877072,0.16327668206069326,-17.718800058078813,-9.93803168096166,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200610T220524_20200610T220548_021977_029B63_BD14,0.7099318902877072,0.16327668206069326,-19.56807446363215,-11.539102954703353,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200617T215630_20200617T215700_022079_029E6C_A6AE,0.784803884128289,0.17123343496285492,-15.012766203618948,-7.931953821811313,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200622T220345_20200622T220410_022152_02A0B9_109D,0.9026351705070751,0.1860614789090407,-21.983411612209046,-15.60222938102203,2020-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200622T220410_20200622T220435_022152_02A0B9_3FED,0.9026351705070751,0.1860614789090407,-28.79813218743749,-19.580312977882702,2020-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200622T220435_20200622T220500_022152_02A0B9_AE3E,0.9026351705070751,0.1860614789090407,-22.079065397777622,-13.177178583522467,2020-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200622T220500_20200622T220525_022152_02A0B9_B831,0.9026351705070751,0.1860614789090407,-15.807629637286949,-7.822389636588233,2020-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200622T220525_20200622T220548_022152_02A0B9_B184,0.9026351705070751,0.1860614789090407,-16.647715535859415,-8.000730464388894,2020-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200627T221202_20200627T221227_022225_02A2E7_DCF3,1.0323992077848843,0.18672491431015212,-17.326502827971478,-9.379132945756965,2020-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200627T221227_20200627T221252_022225_02A2E7_F80F,1.0323992077848843,0.18672491431015212,-21.981727476265835,-14.103301812057675,2020-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200627T221252_20200627T221319_022225_02A2E7_951B,1.0323992077848843,0.18672491431015212,-17.63530641527725,-8.630826587525359,2020-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200702T222004_20200702T222029_022298_02A523_B247,1.2109751440120438,0.19681061058642024,-14.778100547294976,-6.861196902035146,2020-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200702T222029_20200702T222056_022298_02A523_9070,1.2109751440120438,0.19681061058642024,-14.755735861418032,-7.18440359178239,2020-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200704T220346_20200704T220411_022327_02A60F_D9F1,1.2109751440120438,0.19256925633392505,-21.444178696648752,-13.492367712614895,2020-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200704T220411_20200704T220436_022327_02A60F_DE9F,1.2109751440120438,0.19256925633392505,-28.346964731829637,-17.64679677096539,2020-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200704T220436_20200704T220501_022327_02A60F_571D,1.2109751440120438,0.19256925633392505,-21.861758618784496,-12.452852336687755,2020-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200704T220501_20200704T220526_022327_02A60F_1A8F,1.2109751440120438,0.19256925633392505,-17.58517874645579,-9.545810811917976,2020-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200704T220526_20200704T220549_022327_02A60F_D32B,1.2109751440120438,0.19256925633392505,-17.81212674335809,-9.316351600626701,2020-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200709T221202_20200709T221227_022400_02A83C_3DBB,1.3402091157130318,0.20187814528545872,-16.51305277702021,-8.791254695252125,2020-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200709T221227_20200709T221252_022400_02A83C_AF8F,1.3402091157130318,0.20187814528545872,-21.015367884592237,-12.866650845675592,2020-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200709T221252_20200709T221320_022400_02A83C_4939,1.3402091157130318,0.20187814528545872,-16.430688742356335,-8.350259629417401,2020-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200711T215632_20200711T215702_022429_02A91E_586F,0.8425405690638869,0.1993068388839136,-14.850621207612118,-7.9920505574113685,2020-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200714T222005_20200714T222030_022473_02AA70_D4C2,1.5878364586126978,0.22083644615638529,-15.433076670300753,-7.76880126078295,2020-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200714T222030_20200714T222057_022473_02AA70_1F82,1.5878364586126978,0.22083644615638529,-15.204803933452203,-7.567344742108636,2020-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200716T220346_20200716T220410_022502_02AB5C_D781,1.5878364586126978,0.21837175431044872,-20.58382952445093,-13.673212514429203,2020-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200721T221203_20200721T221228_022575_02AD8E_9C96,1.9308840891884012,0.21102113285688415,-16.53253460638357,-9.339242335356552,2020-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200721T221228_20200721T221253_022575_02AD8E_7A30,1.9308840891884012,0.21102113285688415,-21.63647076078006,-13.37043530240766,2020-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200721T221253_20200721T221320_022575_02AD8E_31A5,1.9308840891884012,0.21102113285688415,-16.31787431473406,-8.410391937754415,2020-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200723T215632_20200723T215702_022604_02AE6B_DF90,2.186504155800056,0.20401511079142282,-15.013105093848294,-8.058117649449724,2020-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200726T222006_20200726T222031_022648_02AFC5_BBAA,1.8348997532307032,0.21636188282427785,-14.693541199753822,-6.913611455706594,2020-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200726T222031_20200726T222057_022648_02AFC5_031E,1.8348997532307032,0.21636188282427785,-14.813469251592798,-7.369808766253054,2020-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200728T220347_20200728T220411_022677_02B0B4_7143,1.8348997532307032,0.21195404755838132,-19.442504192405636,-11.936013132679175,2020-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200802T221204_20200802T221229_022750_02B2D8_6B8F,2.052469730488353,0.20506292824759995,-15.901222724567756,-8.663820350447887,2020-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200802T221229_20200802T221254_022750_02B2D8_C2F4,2.052469730488353,0.20506292824759995,-20.88263070551649,-13.503374408123292,2020-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200802T221254_20200802T221321_022750_02B2D8_970B,2.052469730488353,0.20506292824759995,-15.433264453272454,-7.696777999829548,2020-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200807T222007_20200807T222032_022823_02B518_5A55,2.271838145035866,0.23048869446711068,-14.857236211086773,-7.359708088846664,2020-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200807T222032_20200807T222058_022823_02B518_55DD,2.271838145035866,0.23048869446711068,-14.787734035879323,-7.462744723521683,2020-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200809T220348_20200809T220413_022852_02B615_B728,2.271838145035866,0.2560997589414,-21.300498456971916,-12.086766499750599,2020-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200809T220413_20200809T220438_022852_02B615_88AA,2.271838145035866,0.2560997589414,-27.8312384740724,-15.126663018774932,2020-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200809T220438_20200809T220503_022852_02B615_BB0F,2.271838145035866,0.2560997589414,-21.32751598632736,-13.562869531563429,2020-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200809T220503_20200809T220528_022852_02B615_3BD8,2.271838145035866,0.2560997589414,-16.024110846146932,-8.925639155842608,2020-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200809T220528_20200809T220551_022852_02B615_68CB,2.271838145035866,0.2560997589414,-16.96794747670583,-9.576781078288914,2020-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200812T222829_20200812T222902_022896_02B760_5FC5,1.866653864530713,0.2426068006980621,-14.363386098319427,-7.3318511171219,2020-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200814T221205_20200814T221230_022925_02B842_8A6E,1.866653864530713,0.2371118090212131,-15.829238039978677,-8.766071931777732,2020-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200814T221230_20200814T221255_022925_02B842_57AD,1.866653864530713,0.2371118090212131,-20.55653446515717,-13.385852440032892,2020-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200814T221255_20200814T221322_022925_02B842_A67B,1.866653864530713,0.2371118090212131,-14.411518694950791,-7.12804288182829,2020-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200819T222007_20200819T222032_022998_02BA87_05D9,1.4030182506214315,0.2614105383931428,-13.66947466655179,-6.386540034346819,2020-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200819T222032_20200819T222059_022998_02BA87_81B1,1.4030182506214315,0.2614105383931428,-14.755422424948621,-7.383348622830656,2020-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200821T220348_20200821T220413_023027_02BB8B_5692,1.4030182506214315,0.2566689034084898,-20.98432997023949,-12.88642337721964,2020-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200821T220413_20200821T220438_023027_02BB8B_E777,1.4030182506214315,0.2566689034084898,-28.53421732983563,-21.713336392776064,2020-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200821T220438_20200821T220503_023027_02BB8B_DBF5,1.4030182506214315,0.2566689034084898,-21.26777320402252,-13.433597388282088,2020-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200821T220503_20200821T220528_023027_02BB8B_C30F,1.4030182506214315,0.2566689034084898,-16.21154791839126,-8.78553279781611,2020-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200821T220528_20200821T220552_023027_02BB8B_CF04,1.4030182506214315,0.2566689034084898,-17.489590527786618,-9.796939786075377,2020-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200824T222830_20200824T222903_023071_02BCE5_E697,2.3329817015205,0.2555444699441343,-15.391035876057048,-7.475848844593193,2020-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200828T215635_20200828T215700_023129_02BEA7_DA60,1.675969469989841,0.25227931996545566,-14.244860410697916,-7.1427608711164705,2020-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200828T215700_20200828T215725_023129_02BEA7_1060,1.675969469989841,0.25227931996545566,-27.183131109818436,-21.354540368027088,2020-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200828T215725_20200828T215750_023129_02BEA7_EA13,1.675969469989841,0.25227931996545566,-21.00606718748258,-14.012784476729909,2020-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200831T222008_20200831T222033_023173_02C005_F0EC,2.2465935395023364,0.24634297945414765,-14.402685193162721,-7.040546115968723,2020-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200831T222033_20200831T222100_023173_02C005_011B,2.2465935395023364,0.24634297945414765,-14.799512676011469,-7.477798611117267,2020-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200902T220349_20200902T220414_023202_02C0FE_4976,2.2465935395023364,0.24094154774893015,-21.161886106518065,-12.412878003441081,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200902T220414_20200902T220439_023202_02C0FE_DBDC,2.2465935395023364,0.24094154774893015,-28.271062372122163,-18.46922990188183,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200902T220439_20200902T220504_023202_02C0FE_FC29,2.2465935395023364,0.24094154774893015,-21.554346300236364,-12.269109326826456,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200902T220504_20200902T220529_023202_02C0FE_FE66,2.2465935395023364,0.24094154774893015,-16.661086152320124,-8.867751320327748,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200902T220529_20200902T220552_023202_02C0FE_222A,2.2465935395023364,0.24094154774893015,-17.40490890500486,-9.314376742798386,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200905T222830_20200905T222903_023246_02C255_6F86,2.1160179102201546,0.2355738229026719,-16.532228925494774,-8.998026011226148,2020-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200907T221206_20200907T221231_023275_02C33B_0C83,2.1160179102201546,0.22936850204683942,-16.03919508680209,-8.798776416383667,2020-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200907T221231_20200907T221256_023275_02C33B_A249,2.1160179102201546,0.22936850204683942,-21.023938644419385,-12.746449256895449,2020-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200907T221256_20200907T221323_023275_02C33B_0C89,2.1160179102201546,0.22936850204683942,-15.209787173934464,-7.888803157192847,2020-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200912T222008_20200912T222033_023348_02C57F_DC18,1.5064332317510571,0.22245996744849464,-14.788721048886014,-7.341920442087028,2020-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200912T222033_20200912T222100_023348_02C57F_91F9,1.5064332317510571,0.22245996744849464,-15.538887493496661,-8.179490734381414,2020-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200914T220350_20200914T220415_023377_02C67D_4E2B,1.5064332317510571,0.21907134700918066,-20.724197182247078,-13.0389740403625,2020-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200914T220415_20200914T220440_023377_02C67D_6B09,1.5064332317510571,0.21907134700918066,-27.753689105088508,-17.844754027610822,2020-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200914T220440_20200914T220505_023377_02C67D_4CCE,1.5064332317510571,0.21907134700918066,-21.531127717499615,-13.128078709273883,2020-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200914T220505_20200914T220530_023377_02C67D_DAC9,1.5064332317510571,0.21907134700918066,-16.721379182454218,-9.40217822571939,2020-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200914T220530_20200914T220553_023377_02C67D_CCE5,1.5064332317510571,0.21907134700918066,-17.760888880511832,-10.553358412431677,2020-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200917T222831_20200917T222904_023421_02C7DB_F4FD,1.485102560031053,0.22161432179178717,-17.206537373472027,-9.49866679030356,2020-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200921T215636_20200921T215706_023479_02C9A1_8AAF,0.8662201240600296,0.21810189780983302,-16.20945837569076,-9.394294116398935,2020-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200924T222009_20200924T222034_023523_02CAFA_DB76,0.9763826962044102,0.2150468012274991,-14.702350257142243,-7.263255626579554,2020-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200924T222034_20200924T222100_023523_02CAFA_E301,0.9763826962044102,0.2150468012274991,-14.95427134624804,-7.562413508244826,2020-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200926T220350_20200926T220415_023552_02CBF9_752F,0.9763826962044102,0.22083455121687393,-21.508861468806273,-13.064533031657996,2020-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200926T220415_20200926T220440_023552_02CBF9_BD39,0.9763826962044102,0.22083455121687393,-28.681978732569853,-21.974459604795058,2020-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200926T220440_20200926T220505_023552_02CBF9_EE3E,0.9763826962044102,0.22083455121687393,-21.94269972360915,-14.581547458006657,2020-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200926T220505_20200926T220530_023552_02CBF9_50F7,0.9763826962044102,0.22083455121687393,-17.41541407228982,-9.886637125890251,2020-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200926T220530_20200926T220553_023552_02CBF9_C5E1,0.9763826962044102,0.22083455121687393,-18.348003201780237,-10.49309467735876,2020-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20200929T222831_20200929T222904_023596_02CD54_D109,0.7283561813402727,0.21486924663710624,-15.89270663955287,-8.338777398463671,2020-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201003T215636_20201003T215706_023654_02CF1B_E8D6,0.5697992969798368,0.2142387974338789,-16.624948736976453,-9.862769015137287,2020-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201006T222009_20201006T222034_023698_02D07C_1543,0.6353570897930716,0.21446371174099696,-15.265287386954407,-7.8057952681180875,2020-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201006T222034_20201006T222101_023698_02D07C_0779,0.6353570897930716,0.21446371174099696,-16.325556244084744,-8.773932476678354,2020-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201008T220350_20201008T220415_023727_02D16F_5C46,0.6353570897930716,0.2117146474897176,-22.11454251252822,-15.132089972869622,2020-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201008T220415_20201008T220440_023727_02D16F_5173,0.6353570897930716,0.2117146474897176,-28.92488068093225,-20.289062610103578,2020-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201008T220440_20201008T220505_023727_02D16F_9311,0.6353570897930716,0.2117146474897176,-22.831336160126614,-15.401954533364078,2020-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201008T220505_20201008T220530_023727_02D16F_9041,0.6353570897930716,0.2117146474897176,-18.19618249626892,-10.278070584376026,2020-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201008T220530_20201008T220553_023727_02D16F_42BC,0.6353570897930716,0.2117146474897176,-19.020229634398238,-10.874367924695546,2020-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201011T222831_20201011T222904_023771_02D2C0_B2BA,0.35977952216881526,0.2089626650975573,-18.71254342821882,-10.43694752433253,2020-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201013T221207_20201013T221232_023800_02D3A4_00CF,0.35977952216881526,0.20800520419618315,-17.79722908668266,-9.939596373838379,2020-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201013T221232_20201013T221257_023800_02D3A4_1442,0.35977952216881526,0.20800520419618315,-21.73824817393924,-11.541820849280187,2020-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201013T221257_20201013T221324_023800_02D3A4_70DC,0.35977952216881526,0.20800520419618315,-8.834566007650022,-8.834566007650022,2020-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201015T215636_20201015T215706_023829_02D48B_4F37,0.4684058022599662,0.20703092327283737,-16.84099315177062,-9.90265921927431,2020-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201020T220350_20201020T220415_023902_02D6DF_9A4A,0.3981348075250999,0.20714542435182526,-22.098177158912055,-12.330915408514857,2020-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201020T220415_20201020T220440_023902_02D6DF_24D8,0.3981348075250999,0.20714542435182526,-28.306548501310953,-14.987065697146827,2020-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201020T220440_20201020T220505_023902_02D6DF_DF25,0.3981348075250999,0.20714542435182526,-23.03646203303026,-13.954763024110587,2020-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20201020T220505_20201020T220530_023902_02D6DF_764A,0.3981348075250999,0.20714542435182526,-18.11502219587144,-10.145712584105706,2020-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
